#Simplified	Traditional	Pinyin	English	Classifier	Taiwan Pinyin	Words With Same Pinyin
尽	儘	<span class="tone3">jǐn</span>	<ol><li>to the greatest extent</li><li>(when used before a noun of location) furthest or extreme</li><li>to be within the limits of</li><li>to give priority to</li></ol>			<span class="nobr">仅</span> <span class="nobr">紧</span>
进攻	進攻	<span class="tone4">jìn</span> <span class="tone1">gōng</span>	<ol><li>to attack</li><li>to assault</li><li>to go on the offensive</li><li>attack</li><li>assault</li><li>offense (sports)</li></ol>			
近日		<span class="tone4">jìn</span> <span class="tone4">rì</span>	<ol><li>(in) the past few days</li><li>recently</li><li>(within) the next few days</li></ol>			
近视	近視	<span class="tone4">jìn</span> <span class="tone4">shì</span>	<ol><li>shortsighted</li><li>nearsighted</li><li>myopia</li></ol>			
惊人	驚人	<span class="tone1">jīng</span> <span class="tone2">rén</span>	<ol><li>astonishing</li></ol>			
惊喜	驚喜	<span class="tone1">jīng</span> <span class="tone3">xǐ</span>	<ol><li>nice surprise</li><li>to be pleasantly surprised</li></ol>			
精		<span class="tone1">jīng</span>	<ol><li>essence</li><li>extract</li><li>vitality</li><li>energy</li><li>semen</li><li>sperm</li><li>mythical goblin spirit</li><li>highly perfected</li><li>elite</li><li>the pick of sth</li><li>proficient (refined ability)</li><li>extremely (fine)</li><li>selected rice (archaic)</li></ol>			
精美		<span class="tone1">jīng</span> <span class="tone3">měi</span>	<ol><li>exquisite; elegant; fine</li></ol>			
精品		<span class="tone1">jīng</span> <span class="tone3">pǐn</span>	<ol><li>quality goods</li><li>premium product</li><li>fine work (of art)</li></ol>			
井		<span class="tone3">jǐng</span>	<ol><li>a well</li><li>neat</li><li>orderly</li></ol>	口(<span class="tone3">kǒu</span>)		
井		<span class="tone3">Jǐng</span>	<ol><li>Jing, one of the 28 constellations of Chinese astronomy</li><li>surname Jing</li></ol>			
景		<span class="tone3">jǐng</span>	<ol><li>(bound form) scenery</li><li>circumstance</li><li>situation</li><li>scene (of a play)</li><li>(literary) sunlight</li></ol>			<span class="nobr">井</span>
景		<span class="tone3">Jǐng</span>	<ol><li>surname Jing</li></ol>			<span class="nobr">井</span>
景点	景點	<span class="tone3">jǐng</span> <span class="tone3">diǎn</span>	<ol><li>tourist attraction; scenic spot</li></ol>			
净	淨	<span class="tone4">jìng</span>	<ol><li>clean</li><li>completely</li><li>only</li><li>net (income, exports etc)</li><li>(Chinese opera) painted face male role</li></ol>			<span class="nobr">静</span>
纠纷	糾紛	<span class="tone1">jiū</span> <span class="tone1">fēn</span>	<ol><li>dispute</li></ol>			
纠正	糾正	<span class="tone1">jiū</span> <span class="tone4">zhèng</span>	<ol><li>to correct</li><li>to make right</li></ol>			
酒水		<span class="tone3">jiǔ</span> <span class="tone3">shuǐ</span>	<ol><li>beverage; drink</li></ol>			
救命		<span class="tone4">jiù</span> <span class="tone4">mìng</span>	<ol><li>to save sb's life</li><li>(interj.) Help!</li><li>Save me!</li></ol>			
救援		<span class="tone4">jiù</span> <span class="tone2">yuán</span>	<ol><li>to save</li><li>to support</li><li>to help</li><li>to assist</li></ol>			
救助		<span class="tone4">jiù</span> <span class="tone4">zhù</span>	<ol><li>to help sb in trouble</li><li>aid</li><li>assistance</li></ol>			
就是说	就是說	<span class="tone4">jiù</span> <span class="tone4">shì</span> <span class="tone1">shuō</span>	<ol><li>in other words; that is</li></ol>			
就算		<span class="tone4">jiù</span> <span class="tone4">suàn</span>	<ol><li>(coll.) even if</li></ol>			
剧	劇	<span class="tone4">jù</span>	<ol><li>theatrical work (play, opera, TV series etc)</li><li>dramatic (change, increase etc)</li><li>acute</li><li>severe</li></ol>			<span class="nobr">句</span> <span class="nobr">聚</span>
据	據	<span class="tone4">jù</span>	<ol><li>according to</li><li>to act in accordance with</li><li>to depend on</li><li>to seize</li><li>to occupy</li></ol>			<span class="nobr">剧</span> <span class="nobr">句</span> <span class="nobr">聚</span>
据		<span class="tone1">jū</span>	<ol><li>used in 拮据</li></ol>			<span class="nobr">车</span>
捐		<span class="tone1">juān</span>	<ol><li>to relinquish; to abandon</li><li>to contribute; to donate</li><li>(bound form) tax; levy</li></ol>			<span class="nobr">圈</span>
捐款		<span class="tone1">juān</span> <span class="tone3">kuǎn</span>	<ol><li>to donate money</li><li>to contribute funds</li><li>donation</li><li>contribution (of money)</li></ol>			
捐赠	捐贈	<span class="tone1">juān</span> <span class="tone4">zèng</span>	<ol><li>to contribute (as a gift)</li><li>to donate</li><li>benefaction</li></ol>			
捐助		<span class="tone1">juān</span> <span class="tone4">zhù</span>	<ol><li>to donate</li><li>to offer (aid)</li><li>contribution</li><li>donation</li></ol>			
决策	決策	<span class="tone2">jué</span> <span class="tone4">cè</span>	<ol><li>strategic decision</li><li>decision-making</li><li>policy decision</li><li>to determine policy</li></ol>			
觉悟	覺悟	<span class="tone2">jué</span> <span class="tone4">wù</span>	<ol><li>to come to understand</li><li>to realize</li><li>consciousness</li><li>awareness</li><li>Buddhist enlightenment (Sanskrit: cittotpāda)</li></ol>			
绝	絕	<span class="tone2">jué</span>	<ol><li>to cut short</li><li>extinct</li><li>to disappear</li><li>to vanish</li><li>absolutely</li><li>by no means</li></ol>			<span class="nobr">脚</span> <span class="nobr">觉</span> <span class="nobr">角</span>
绝大多数	絕大多數	<span class="tone2">jué</span> <span class="tone4">dà</span> <span class="tone1">duō</span> <span class="tone4">shù</span>	<ol><li>the vast majority</li></ol>			
军队	軍隊	<span class="tone1">jūn</span> <span class="tone4">duì</span>	<ol><li>armed forces; troops</li></ol>	支(<span class="tone1">zhī</span>), 个|個(<span class="tone4">gè</span>)		
军舰	軍艦	<span class="tone1">jūn</span> <span class="tone4">jiàn</span>	<ol><li>warship</li><li>military naval vessel</li></ol>	艘(<span class="tone1">sōu</span>)		
军事	軍事	<span class="tone1">jūn</span> <span class="tone4">shì</span>	<ol><li>military affairs</li><li>(attributive) military</li></ol>			
开创	開創	<span class="tone1">kāi</span> <span class="tone4">chuàng</span>	<ol><li>to initiate; to start; to found</li></ol>			
开关	開關	<span class="tone1">kāi</span> <span class="tone1">guān</span>	<ol><li>power switch</li><li>gas valve</li><li>to open the city (or frontier) gate</li><li>to open and close</li><li>to switch on and off</li></ol>			
开设	開設	<span class="tone1">kāi</span> <span class="tone4">shè</span>	<ol><li>to offer (goods or services)</li><li>to open (for business etc)</li></ol>			
开通	開通	<span class="tone1">kāi</span> <span class="tone1">tōng</span>	<ol><li>to open (a new road or railway line); to set up (a hotline); to launch (a service); to subscribe to (a members-only service)</li></ol>			
开通	開通	<span class="tone1">kāi</span> <span class="tone5">tong</span>	<ol><li>open-minded</li></ol>			
开头	開頭	<span class="tone1">kāi</span> <span class="tone2">tóu</span>	<ol><li>beginning</li><li>to start</li></ol>			
开夜车	開夜車	<span class="tone1">kāi</span> <span class="tone4">yè</span> <span class="tone1">chē</span>	<ol><li>to burn the midnight oil</li><li>to work late into the night</li></ol>			
看管		<span class="tone1">kān</span> <span class="tone3">guǎn</span>	<ol><li>to look after</li></ol>			
看得见	看得見	<span class="tone4">kàn</span> <span class="tone2">dé</span> <span class="tone4">jiàn</span>	<ol><li>can see</li><li>visible</li></ol>			
看得起		<span class="tone4">kàn</span> <span class="tone5">de</span> <span class="tone3">qǐ</span>	<ol><li>to show respect for</li><li>to think highly of</li></ol>			
看好		<span class="tone4">kàn</span> <span class="tone3">hǎo</span>	<ol><li>to regard as having good prospects</li></ol>			
看好		<span class="tone1">kān</span> <span class="tone3">hǎo</span>	<ol><li>to keep an eye on</li></ol>			
看作		<span class="tone4">kàn</span> <span class="tone4">zuò</span>	<ol><li>to look upon as</li><li>to regard as</li></ol>			
康复	康復	<span class="tone1">kāng</span> <span class="tone4">fù</span>	<ol><li>to recuperate</li><li>to recover (health)</li><li>to convalesce</li></ol>			
抗议	抗議	<span class="tone4">kàng</span> <span class="tone4">yì</span>	<ol><li>to protest</li><li>protest</li></ol>			
考场	考場	<span class="tone3">kǎo</span> <span class="tone3">chǎng</span>	<ol><li>exam room</li></ol>			
考题	考題	<span class="tone3">kǎo</span> <span class="tone2">tí</span>	<ol><li>exam question</li></ol>			
科研		<span class="tone1">kē</span> <span class="tone2">yán</span>	<ol><li>(scientific) research</li></ol>			
客车	客車	<span class="tone4">kè</span> <span class="tone1">chē</span>	<ol><li>coach</li><li>bus</li><li>passenger train</li></ol>			
肯	肎	<span class="tone3">kěn</span>	<ol><li>old variant of 肯</li></ol>			
肯		<span class="tone3">kěn</span>	<ol><li>to agree; to consent</li><li>to be willing to</li></ol>			
空军	空軍	<span class="tone1">kōng</span> <span class="tone1">jūn</span>	<ol><li>air force</li></ol>			
口试	口試	<span class="tone3">kǒu</span> <span class="tone4">shì</span>	<ol><li>oral examination</li><li>oral test</li></ol>			
扣		<span class="tone4">kòu</span>	<ol><li>to fasten</li><li>to button</li><li>button</li><li>buckle</li><li>knot</li><li>to arrest</li><li>to confiscate</li><li>to deduct (money)</li><li>discount</li><li>to knock</li><li>to smash, spike or dunk (a ball)</li><li>to cover (with a bowl etc)</li><li>(fig.) to tag a label on sb</li><li>(Tw) (loanword) code</li></ol>			
扣	釦	<span class="tone4">kòu</span>	<ol><li>button</li></ol>			
酷		<span class="tone4">kù</span>	<ol><li>ruthless</li><li>strong (e.g. of wine)</li><li>(loanword) cool</li><li>hip</li></ol>			<span class="nobr">库</span>
跨		<span class="tone4">kuà</span>	<ol><li>to step across</li><li>to stride over</li><li>to straddle</li><li>to span</li></ol>			
快车	快車	<span class="tone4">kuài</span> <span class="tone1">chē</span>	<ol><li>express (train, bus etc)</li></ol>			
宽阔	寬闊	<span class="tone1">kuān</span> <span class="tone4">kuò</span>	<ol><li>expansive</li><li>wide</li><li>width</li><li>thickness</li></ol>			
矿	礦	<span class="tone4">kuàng</span>	<ol><li>mineral deposit; ore deposit</li><li>ore</li><li>a mine</li></ol>			
阔	闊	<span class="tone4">kuò</span>	<ol><li>rich</li><li>wide</li><li>broad</li></ol>			
啦		<span class="tone5">la</span>	<ol><li>sentence-final particle, contraction of 了啊, indicating exclamation</li><li>particle placed after each item in a list of examples</li></ol>			
啦		<span class="tone1">lā</span>	<ol><li>(onom.) sound of singing, cheering etc</li><li>(phonetic)</li><li>(dialect) to chat</li></ol>			<span class="nobr">拉</span>
来往	來往	<span class="tone2">lái</span> <span class="tone3">wǎng</span>	<ol><li>to come and go</li><li>to have dealings with</li><li>to be in relation with</li></ol>			
赖	賴	<span class="tone4">lài</span>	<ol><li>to depend on</li><li>to hang on in a place</li><li>bad</li><li>to renege (on promise)</li><li>to disclaim</li><li>to rat (on debts)</li><li>rascally</li><li>to blame</li><li>to put the blame on</li></ol>			
赖	賴	<span class="tone4">Lài</span>	<ol><li>surname Lai</li><li>(Tw) (coll.) LINE messaging app</li></ol>			
栏目	欄目	<span class="tone2">lán</span> <span class="tone4">mù</span>	<ol><li>regular column or segment (in a publication or broadcast program)</li><li>program (TV or radio)</li></ol>			
蓝领	藍領	<span class="tone2">lán</span> <span class="tone3">lǐng</span>	<ol><li>blue-collar</li><li>blue-collar worker</li></ol>			
蓝天	藍天	<span class="tone2">lán</span> <span class="tone1">tiān</span>	<ol><li>blue sky</li></ol>			
懒	懶	<span class="tone3">lǎn</span>	<ol><li>lazy</li></ol>			
牢		<span class="tone2">láo</span>	<ol><li>firm</li><li>sturdy</li><li>fold (for animals)</li><li>sacrifice</li><li>prison</li></ol>			
老乡	老鄉	<span class="tone3">lǎo</span> <span class="tone1">xiāng</span>	<ol><li>fellow townsman; fellow villager; sb from the same hometown</li></ol>			
冷气	冷氣	<span class="tone3">lěng</span> <span class="tone4">qì</span>	<ol><li>air conditioning (Tw)</li></ol>			
冷水		<span class="tone3">lěng</span> <span class="tone3">shuǐ</span>	<ol><li>cold water</li><li>unboiled water</li><li>fig. not yet ready (of plans)</li></ol>			
礼堂	禮堂	<span class="tone3">lǐ</span> <span class="tone2">táng</span>	<ol><li>assembly hall</li><li>auditorium</li></ol>	座(<span class="tone4">zuò</span>), 处|處(<span class="tone4">chù</span>)		
理		<span class="tone3">lǐ</span>	<ol><li>texture</li><li>grain (of wood)</li><li>inner essence</li><li>intrinsic order</li><li>reason</li><li>logic</li><li>truth</li><li>science</li><li>natural science (esp. physics)</li><li>to manage</li><li>to pay attention to</li><li>to run (affairs)</li><li>to handle</li><li>to put in order</li><li>to tidy up</li></ol>			<span class="nobr">礼</span> <span class="nobr">里</span>
理财	理財	<span class="tone3">lǐ</span> <span class="tone2">cái</span>	<ol><li>to manage wealth; to manage finances; money management</li></ol>			
理智		<span class="tone3">lǐ</span> <span class="tone4">zhì</span>	<ol><li>reason</li><li>intellect</li><li>rationality</li><li>rational</li></ol>			
利		<span class="tone4">lì</span>	<ol><li>sharp</li><li>favorable</li><li>advantage</li><li>benefit</li><li>profit</li><li>interest</li><li>to do good to</li><li>to benefit</li></ol>			<span class="nobr">力</span> <span class="nobr">立</span>
利		<span class="tone4">Lì</span>	<ol><li>surname Li</li></ol>			<span class="nobr">力</span> <span class="nobr">立</span>
联盟	聯盟	<span class="tone2">lián</span> <span class="tone2">méng</span>	<ol><li>alliance</li><li>union</li><li>coalition</li></ol>			
联赛	聯賽	<span class="tone2">lián</span> <span class="tone4">sài</span>	<ol><li>(sports) league</li><li>league tournament</li></ol>			
联手	聯手	<span class="tone2">lián</span> <span class="tone3">shǒu</span>	<ol><li>lit. to join hands</li><li>to act together</li></ol>			
凉鞋	涼鞋	<span class="tone2">liáng</span> <span class="tone2">xié</span>	<ol><li>sandal</li></ol>			
两侧	兩側	<span class="tone3">liǎng</span> <span class="tone4">cè</span>	<ol><li>two sides; both sides</li></ol>			
两手	兩手	<span class="tone3">liǎng</span> <span class="tone3">shǒu</span>	<ol><li>one's two hands</li><li>two prongs (of a strategy)</li><li>both aspects, eventualities etc</li><li>skills</li><li>expertise</li></ol>			
聊		<span class="tone2">liáo</span>	<ol><li>(coll.) to chat</li><li>(literary) temporarily; for a while</li><li>(literary) somewhat; slightly</li><li>(literary) to depend upon</li></ol>			
